2016,"46010076","4","46010076",4.4,6.8,"00001","46010750076","Population, 2016",1,1,465,...,...
2016,"4601078","3","Victoria Beach",5.4,11.8,"00010","4601078","Population, 2016",1,1,398,...,...
2016,"46010069","4","46010069",5.4,11.8,"00010","46010780069","Population, 2016",1,1,398,...,...
2016,"46010071","4","46010071",,,"09999","46010780071","Population, 2016",1,1,0,...,...
2016,"4601079","3","Shoal Lake (Part) 40",,,"09999","4601079","Population, 2016",1,1,0,...,...
2016,"46010092","4","46010092",,,"09999","46010790092","Population, 2016",1,1,0,...,...
2016,"46010095","4","46010095",,,"09999","46010790095","Population, 2016",1,1,0,...,...
2016,"46010096","4","46010096",,,"09999","46010790096","Population, 2016",1,1,0,...,...
2016,"4601082","3","Shoal Lake (Part) 39A",,,"09999","4601082","Population, 2016",1,1,0,...,...
2016,"46010093","4","46010093",,,"09999","46010820093","Population, 2016",1,1,0,...,...
2016,"4601094","3","Division No. 1, Unorganized",11.6,9.0,"01100","4601094","Population, 2016",1,1,1023,...,...
2016,"46010091","4","46010091",11.6,9.0,"01100","46010940091","Population, 2016",1,1,1023,...,...
2016,"46010094","4","46010094",,,"09999","46010940094","Population, 2016",1,1,0,...,...
2016,"46010108","4","46010108",,,"09999","46010940108","Population, 2016",1,1,0,...,...
2016,"4602","2","Division No. 2",3.5,6.4,"00000","4602","Population, 2016",1,1,75571,...,...
2016,"4602024","3","Emerson-Franklin",4.3,7.3,"00000","4602024","Population, 2016",1,1,2537,...,...
2016,"46020099","4","46020099",3.2,9.7,"00000","46020240099","Population, 2016",1,1,589,...,...
2016,"46020101","4","46020101",6.7,0.8,"00000","46020240101","Population, 2016",1,1,449,...,...
2016,"46020102","4","46020102",2.0,4.4,"00000","46020240102","Population, 2016",1,1,361,...,...
2016,"46020104","4","46020104",5.2,8.9,"00001","46020240104","Population, 2016",1,1,450,...,...
2016,"46020169","4","46020169",4.3,8.5,"00000","46020240169","Population, 2016",1,1,688,...,...
2016,"4602026","3","Roseau Rapids 2A",37.7,28.1,"03929","4602026","Population, 2016",1,1,114,...,...
2016,"46020100","4","46020100",37.7,28.1,"03929","46020260100","Population, 2016",1,1,114,...,...
2016,"4602027","3","Roseau River 2",22.7,20.9,"02323","4602027","Population, 2016",1,1,558,...,...
2016,"46020103","4","46020103",22.7,20.9,"02323","46020270103","Population, 2016",1,1,558,...,...
2016,"4602032","3","De Salaberry",5.2,9.8,"00001","4602032","Population, 2016",1,1,3580,...,...
2016,"46020091","4","46020091",4.1,7.0,"00000","46020320091","Population, 2016",1,1,476,...,...
2016,"46020094","4","46020094",2.4,6.4,"00001","46020320094","Population, 2016",1,1,486,...,...
2016,"46020095","4","46020095",8.2,6.6,"00100","46020320095","Population, 2016",1,1,490,...,...
2016,"46020096","4","46020096",4.0,14.0,"00010","46020320096","Population, 2016",1,1,489,...,...
2016,"46020097","4","46020097",7.9,11.2,"00011","46020320097","Population, 2016",1,1,666,...,...
2016,"46020098","4","46020098",4.3,10.6,"00011","46020320098","Population, 2016",1,1,973,...,...
2016,"4602037","3","St-Pierre-Jolys",3.8,10.3,"00010","4602037","Population, 2016",1,1,1170,...,...
2016,"46020092","4","46020092",5.5,12.0,"00010","46020370092","Population, 2016",1,1,494,...,...
2016,"46020093","4","46020093",2.5,9.2,"00000","46020370093","Population, 2016",1,1,676,...,...
2016,"4602041","3","Hanover",3.4,6.0,"00000","4602041","Population, 2016",1,1,15733,...,...
2016,"46020082","4","46020082",3.9,5.3,"00000","46020410082","Population, 2016",1,1,443,...,...
2016,"46020083","4","46020083",4.8,4.6,"00000","46020410083","Population, 2016",1,1,676,...,...
2016,"46020084","4","46020084",3.0,1.7,"00000","46020410084","Population, 2016",1,1,764,...,...
2016,"46020085","4","46020085",3.7,0.0,"00000","46020410085","Population, 2016",1,1,483,...,...
2016,"46020086","4","46020086",3.1,5.8,"00000","46020410086","Population, 2016",1,1,824,...,...
2016,"46020087","4","46020087",3.6,9.6,"00001","46020410087","Population, 2016",1,1,618,...,...
2016,"46020088","4","46020088",2.5,5.4,"00000","46020410088","Population, 2016",1,1,765,...,...
2016,"46020089","4","46020089",6.7,11.8,"00011","46020410089","Population, 2016",1,1,667,...,...
2016,"46020090","4","46020090",3.3,8.2,"00001","46020410090","Population, 2016",1,1,1124,...,...
2016,"46020105","4","46020105",4.5,4.4,"00000","46020410105","Population, 2016",1,1,593,...,...
2016,"46020106","4","46020106",4.1,5.5,"00000","46020410106","Population, 2016",1,1,554,...,...
2016,"46020107","4","46020107",3.0,10.3,"00011","46020410107","Population, 2016",1,1,498,...,...
2016,"46020108","4","46020108",5.2,5.9,"00000","46020410108","Population, 2016",1,1,632,...,...
2016,"46020109","4","46020109",3.6,4.8,"00000","46020410109","Population, 2016",1,1,717,...,...
2016,"46020110","4","46020110",2.8,3.6,"00000","46020410110","Population, 2016",1,1,1006,...,...
2016,"46020111","4","46020111",1.5,7.4,"00001","46020410111","Population, 2016",1,1,738,...,...
2016,"46020112","4","46020112",1.3,2.4,"00000","46020410112","Population, 2016",1,1,1261,...,...
2016,"46020113","4","46020113",2.6,5.2,"00000","46020410113","Population, 2016",1,1,620,...,...
2016,"46020114","4","46020114",3.5,14.1,"00011","46020410114","Population, 2016",1,1,622,...,...
2016,"46020115","4","46020115",3.7,6.4,"00000","46020410115","Population, 2016",1,1,1028,...,...
2016,"46020116","4","46020116",5.9,12.6,"00019","46020410116","Population, 2016",1,1,276,...,...
2016,"46020117","4","46020117",2.7,4.5,"00000","46020410117","Population, 2016",1,1,824,...,...
2016,"4602044","3","Steinbach",2.9,4.5,"00000","4602044","Population, 2016",1,1,15829,...,...
2016,"46020118","4","46020118",3.3,2.8,"00000","46020440118","Population, 2016",1,1,650,...,...
2016,"46020119","4","46020119",2.6,1.8,"00000","46020440119","Population, 2016",1,1,413,...,...
2016,"46020120","4","46020120",14.2,6.7,"01000","46020440120","Population, 2016",1,1,501,...,...
2016,"46020121","4","46020121",1.5,1.1,"00000","46020440121","Population, 2016",1,1,597,...,...
2016,"46020122","4","46020122",2.5,3.5,"00000","46020440122","Population, 2016",1,1,1777,...,...
2016,"46020123","4","46020123",1.9,2.3,"00000","46020440123","Population, 2016",1,1,2283,...,...
2016,"46020124","4","46020124",1.3,5.4,"00000","46020440124","Population, 2016",1,1,575,...,...
2016,"46020125","4","46020125",5.6,6.0,"00000","46020440125","Population, 2016",1,1,524,...,...
2016,"46020126","4","46020126",3.6,8.1,"00000","46020440126","Population, 2016",1,1,637,...,...
2016,"46020127","4","46020127",1.6,8.4,"00000","46020440127","Population, 2016",1,1,620,...,...
2016,"46020128","4","46020128",3.2,10.9,"00011","46020440128","Population, 2016",1,1,581,...,...
2016,"46020129","4","46020129",6.3,5.6,"00000","46020440129","Population, 2016",1,1,543,...,...
2016,"46020130","4","46020130",3.2,0.8,"00000","46020440130","Population, 2016",1,1,519,...,...
2016,"46020131","4","46020131",2.5,3.2,"00000","46020440131","Population, 2016",1,1,490,...,...
2016,"46020132","4","46020132",2.3,6.7,"00000","46020440132","Population, 2016",1,1,2144,...,...
2016,"46020133","4","46020133",3.4,7.8,"00000","46020440133","Population, 2016",1,1,505,...,...
2016,"46020134","4","46020134",1.8,0.7,"00000","46020440134","Population, 2016",1,1,522,...,...
2016,"46020135","4","46020135",1.9,3.6,"00000","46020440135","Population, 2016",1,1,1948,...,...
2016,"4602046","3","Niverville",2.6,2.7,"00000","4602046","Population, 2016",1,1,4610,...,...
2016,"46020078","4","46020078",2.5,2.9,"00000","46020460078","Population, 2016",1,1,1011,...,...
2016,"46020079","4","46020079",4.0,7.9,"00001","46020460079","Population, 2016",1,1,531,...,...
2016,"46020080","4","46020080",3.0,2.1,"00000","46020460080","Population, 2016",1,1,492,...,...
2016,"46020081","4","46020081",2.3,1.5,"00000","46020460081","Population, 2016",1,1,2576,...,...
2016,"4602053","3","La Broquerie",4.4,11.9,"00011","4602053","Population, 2016",1,1,6076,...,...
2016,"46020136","4","46020136",2.3,8.6,"00001","46020530136","Population, 2016",1,1,1083,...,...
2016,"46020138","4","46020138",5.4,13.1,"00011","46020530138","Population, 2016",1,1,952,...,...
2016,"46020165","4","46020165",4.3,9.5,"00001","46020530165","Population, 2016",1,1,1071,...,...
2016,"46020166","4","46020166",2.9,12.4,"00011","46020530166","Population, 2016",1,1,1115,...,...
2016,"46020167","4","46020167",6.5,15.2,"00011","46020530167","Population, 2016",1,1,1171,...,...
2016,"46020168","4","46020168",5.5,11.5,"00011","46020530168","Population, 2016",1,1,684,...,...
2016,"4602057","3","Ste. Anne",3.8,10.0,"00011","4602057","Population, 2016",1,1,5003,...,...
2016,"46020137","4","46020137",4.7,12.7,"00011","46020570137","Population, 2016",1,1,450,...,...
2016,"46020139","4","46020139",3.1,10.5,"00011","46020570139","Population, 2016",1,1,518,...,...
2016,"46020140","4","46020140",2.4,8.3,"00001","46020570140","Population, 2016",1,1,565,...,...
2016,"46020141","4","46020141",4.9,13.2,"00011","46020570141","Population, 2016",1,1,580,...,...
2016,"46020142","4","46020142",8.0,16.5,"00111","46020570142","Population, 2016",1,1,506,...,...
2016,"46020147","4","46020147",2.3,3.6,"00000","46020570147","Population, 2016",1,1,729,...,...
2016,"46020151","4","46020151",2.7,10.8,"00011","46020570151","Population, 2016",1,1,492,...,...
2016,"46020152","4","46020152",4.2,10.7,"00010","46020570152","Population, 2016",1,1,578,...,...
2016,"46020153","4","46020153",2.6,5.6,"00000","46020570153","Population, 2016",1,1,585,...,...
2016,"4602061","3","Ste. Anne",5.3,5.8,"00000","4602061","Population, 2016",1,1,2114,...,...
2016,"46020148","4","46020148",3.2,8.2,"00000","46020610148","Population, 2016",1,1,712,...,...
2016,"46020149","4","46020149",10.0,3.4,"01000","46020610149","Population, 2016",1,1,779,...,...
2016,"46020150","4","46020150",1.9,5.5,"00000","46020610150","Population, 2016",1,1,623,...,...
2016,"4602069","3","Taché",2.7,5.5,"00000","4602069","Population, 2016",1,1,11568,...,...
2016,"46020067","4","46020067",1.6,7.4,"00000","46020690067","Population, 2016",1,1,767,...,...
2016,"46020071","4","46020071",2.9,0.0,"00000","46020690071","Population, 2016",1,1,603,...,...
2016,"46020143","4","46020143",2.9,10.1,"00011","46020690143","Population, 2016",1,1,547,...,...
2016,"46020144","4","46020144",2.0,2.4,"00000","46020690144","Population, 2016",1,1,403,...,...
2016,"46020145","4","46020145",4.5,7.4,"00000","46020690145","Population, 2016",1,1,622,...,...
2016,"46020146","4","46020146",2.3,3.2,"00000","46020690146","Population, 2016",1,1,605,...,...
2016,"46020154","4","46020154",1.7,1.7,"00000","46020690154","Population, 2016",1,1,658,...,...
2016,"46020155","4","46020155",3.7,5.3,"00000","46020690155","Population, 2016",1,1,530,...,...
2016,"46020156","4","46020156",2.5,0.0,"00000","46020690156","Population, 2016",1,1,608,...,...
2016,"46020157","4","46020157",2.8,9.6,"00001","46020690157","Population, 2016",1,1,667,...,...
2016,"46020158","4","46020158",3.3,7.5,"00000","46020690158","Population, 2016",1,1,604,...,...
2016,"46020159","4","46020159",4.4,10.1,"00010","46020690159","Population, 2016",1,1,575,...,...
2016,"46020160","4","46020160",2.2,5.0,"00000","46020690160","Population, 2016",1,1,1514,...,...
2016,"46020161","4","46020161",2.4,2.0,"00000","46020690161","Population, 2016",1,1,671,...,...
2016,"46020162","4","46020162",3.2,3.5,"00000","46020690162","Population, 2016",1,1,551,...,...
2016,"46020163","4","46020163",3.2,6.7,"00001","46020690163","Population, 2016",1,1,869,...,...
2016,"46020164","4","46020164",2.3,9.1,"00001","46020690164","Population, 2016",1,1,774,...,...
2016,"4602075","3","Ritchot",2.4,4.8,"00000","4602075","Population, 2016",1,1,6679,...,...
2016,"46020066","4","46020066",1.0,2.5,"00000","46020750066","Population, 2016",1,1,808,...,...
2016,"46020068","4","46020068",1.6,2.5,"00000","46020750068","Population, 2016",1,1,488,...,...
2016,"46020069","4","46020069",3.5,8.0,"00000","46020750069","Population, 2016",1,1,611,...,...
2016,"46020070","4","46020070",1.9,6.6,"00000","46020750070","Population, 2016",1,1,1028,...,...
2016,"46020072","4","46020072",5.3,3.3,"00000","46020750072","Population, 2016",1,1,478,...,...
2016,"46020073","4","46020073",3.0,3.9,"00000","46020750073","Population, 2016",1,1,926,...,...
2016,"46020074","4","46020074",1.1,2.9,"00000","46020750074","Population, 2016",1,1,423,...,...
2016,"46020075","4","46020075",1.7,1.9,"00000","46020750075","Population, 2016",1,1,566,...,...
2016,"46020076","4","46020076",3.1,8.3,"00000","46020750076","Population, 2016",1,1,462,...,...
2016,"46020077","4","46020077",2.4,6.5,"00001","46020750077","Population, 2016",1,1,889,...,...
2016,"4603","2","Division No. 3",3.8,5.8,"00000","4603","Population, 2016",1,1,54796,...,...
2016,"4603030","3","Montcalm",3.7,9.7,"00000","4603030","Population, 2016",1,1,1260,...,...
2016,"46030129","4","46030129",2.4,8.1,"00000","46030300129","Population, 2016",1,1,432,...,...
2016,"46030130","4","46030130",4.8,12.4,"00010","46030300130","Population, 2016",1,1,436,...,...
2016,"46030131","4","46030131",3.9,8.2,"00000","46030300131","Population, 2016",1,1,392,...,...
2016,"4603040","3","Altona",6.9,4.5,"00000","4603040","Population, 2016",1,1,4212,...,...
2016,"46030110","4","46030110",4.1,3.3,"00000","46030400110","Population, 2016",1,1,915,...,...
2016,"46030111","4","46030111",1.6,0.0,"00000","46030400111","Population, 2016",1,1,632,...,...
2016,"46030112","4","46030112",5.6,7.9,"00000","46030400112","Population, 2016",1,1,561,...,...
2016,"46030113","4","46030113",20.6,11.6,"02011","46030400113","Population, 2016",1,1,800,...,...
2016,"46030114","4","46030114",3.0,1.8,"00000","46030400114","Population, 2016",1,1,800,...,...
2016,"46030115","4","46030115",4.6,4.5,"00000","46030400115","Population, 2016",1,1,504,...,...
2016,"4603041","3","Rhineland",3.0,5.6,"00000","4603041","Population, 2016",1,1,5945,...,...
2016,"46030106","4","46030106",3.0,5.6,"00000","46030410106","Population, 2016",1,1,555,...,...
2016,"46030107","4","46030107",2.0,9.4,"00001","46030410107","Population, 2016",1,1,505,...,...
2016,"46030108","4","46030108",2.0,4.1,"00000","46030410108","Population, 2016",1,1,660,...,...
2016,"46030109","4","46030109",1.5,2.5,"00000","46030410109","Population, 2016",1,1,640,...,...
2016,"46030116","4","46030116",1.5,2.3,"00000","46030410116","Population, 2016",1,1,517,...,...
2016,"46030117","4","46030117",3.7,11.3,"00011","46030410117","Population, 2016",1,1,527,...,...
2016,"46030118","4","46030118",3.1,0.8,"00000","46030410118","Population, 2016",1,1,579,...,...
2016,"46030119","4","46030119",4.1,7.0,"00000","46030410119","Population, 2016",1,1,904,...,...
2016,"46030133","4","46030133",2.6,2.7,"00000","46030410133","Population, 2016",1,1,517,...,...
2016,"46030134","4","46030134",5.7,10.3,"00111","46030410134","Population, 2016",1,1,541,...,...
2016,"4603047","3","Stanley",2.7,5.2,"00000","4603047","Population, 2016",1,1,9038,...,...
2016,"46030071","4","46030071",3.9,5.0,"00001","46030470071","Population, 2016",1,1,801,...,...
2016,"46030080","4","46030080",4.0,9.4,"00000","46030470080","Population, 2016",1,1,647,...,...
2016,"46030083","4","46030083",3.5,2.0,"00000","46030470083","Population, 2016",1,1,912,...,...
2016,"46030099","4","46030099",2.0,3.4,"00000","46030470099","Population, 2016",1,1,2226,...,...
2016,"46030101","4","46030101",2.4,4.7,"00000","46030470101","Population, 2016",1,1,1525,...,...
2016,"46030102","4","46030102",3.2,9.7,"00001","46030470102","Population, 2016",1,1,970,...,...
2016,"46030103","4","46030103",2.1,7.8,"00000","46030470103","Population, 2016",1,1,768,...,...
2016,"46030104","4","46030104",1.8,4.1,"00000","46030470104","Population, 2016",1,1,516,...,...
2016,"46030105","4","46030105",2.5,3.3,"00000","46030470105","Population, 2016",1,1,673,...,...
2016,"4603050","3","Winkler",3.9,6.1,"00000","4603050","Population, 2016",1,1,12591,...,...
2016,"46030085","4","46030085",7.0,9.0,"00001","46030500085","Population, 2016",1,1,2057,...,...
2016,"46030086","4","46030086",2.9,4.5,"00000","46030500086","Population, 2016",1,1,718,...,...
2016,"46030087","4","46030087",3.8,10.3,"00011","46030500087","Population, 2016",1,1,695,...,...
2016,"46030088","4","46030088",4.1,7.1,"00100","46030500088","Population, 2016",1,1,563,...,...
2016,"46030089","4","46030089",2.0,2.0,"00000","46030500089","Population, 2016",1,1,504,...,...
2016,"46030090","4","46030090",3.3,6.1,"00000","46030500090","Population, 2016",1,1,534,...,...
2016,"46030091","4","46030091",1.9,7.5,"00000","46030500091","Population, 2016",1,1,652,...,...
2016,"46030092","4","46030092",6.7,5.2,"00000","46030500092","Population, 2016",1,1,545,...,...
2016,"46030093","4","46030093",2.6,6.2,"00000","46030500093","Population, 2016",1,1,2617,...,...
2016,"46030094","4","46030094",2.6,4.2,"00000","46030500094","Population, 2016",1,1,602,...,...
2016,"46030095","4","46030095",5.3,4.7,"00000","46030500095","Population, 2016",1,1,726,...,...
2016,"46030096","4","46030096",4.6,9.9,"00001","46030500096","Population, 2016",1,1,491,...,...
2016,"46030097","4","46030097",4.9,3.2,"00000","46030500097","Population, 2016",1,1,714,...,...
2016,"46030098","4","46030098",2.5,0.0,"00000","46030500098","Population, 2016",1,1,478,...,...
2016,"46030100","4","46030100",1.8,2.8,"00000","46030500100","Population, 2016",1,1,695,...,...
2016,"4603053","3","Morden",3.6,5.1,"00000","4603053","Population, 2016",1,1,8668,...,...
2016,"46030072","4","46030072",3.1,5.6,"00000","46030530072","Population, 2016",1,1,1314,...,...
2016,"46030073","4","46030073",1.6,3.5,"00000","46030530073","Population, 2016",1,1,613,...,...
2016,"46030074","4","46030074",3.1,8.8,"00001","46030530074","Population, 2016",1,1,723,...,...
2016,"46030075","4","46030075",4.7,5.2,"00000","46030530075","Population, 2016",1,1,782,...,...
2016,"46030076","4","46030076",6.1,8.1,"00001","46030530076","Population, 2016",1,1,694,...,...
2016,"46030077","4","46030077",3.4,4.9,"00000","46030530077","Population, 2016",1,1,645,...,...
2016,"46030078","4","46030078",4.5,8.6,"00001","46030530078","Population, 2016",1,1,515,...,...
2016,"46030079","4","46030079",2.0,0.9,"00000","46030530079","Population, 2016",1,1,1024,...,...
2016,"46030081","4","46030081",9.7,6.6,"00000","46030530081","Population, 2016",1,1,718,...,...
2016,"46030082","4","46030082",1.6,3.1,"00000","46030530082","Population, 2016",1,1,1635,...,...
2016,"46030084","4","46030084",,,"09999","46030530084","Population, 2016",1,1,5,...,...
2016,"4603058","3","Thompson",3.4,13.1,"00111","4603058","Population, 2016",1,1,1422,...,...
2016,"46030068","4","46030068",2.8,10.7,"00011","46030580068","Population, 2016",1,1,697,...,...
2016,"46030069","4","46030069",4.0,16.4,"00111","46030580069","Population, 2016",1,1,725,...,...
2016,"4603062","3","Roland",3.8,9.9,"00000","4603062","Population, 2016",1,1,1129,...,...
2016,"46030120","4","46030120",3.0,9.3,"00000","46030620120","Population, 2016",1,1,523,...,...
2016,"46030121","4","46030121",4.6,10.5,"00010","46030620121","Population, 2016",1,1,606,...,...
2016,"4603065","3","Morris",3.1,3.1,"00000","4603065","Population, 2016",1,1,3047,...,...
2016,"46030123","4","46030123",2.8,3.7,"00000","46030650123","Population, 2016",1,1,577,...,...
2016,"46030124","4","46030124",3.1,4.4,"00000","46030650124","Population, 2016",1,1,741,...,...
2016,"46030125","4","46030125",3.2,5.5,"00001","46030650125","Population, 2016",1,1,590,...,...
2016,"46030135","4","46030135",3.8,2.5,"00000","46030650135","Population, 2016",1,1,515,...,...
2016,"46030136","4","46030136",2.8,0.0,"00000","46030650136","Population, 2016",1,1,624,...,...
2016,"4603067","3","Morris",5.1,7.4,"00000","4603067","Population, 2016",1,1,1885,...,...
2016,"46030126","4","46030126",5.1,6.1,"00000","46030670126","Population, 2016",1,1,522,...,...
2016,"46030127","4","46030127",6.6,4.8,"00000","46030670127","Population, 2016",1,1,637,...,...
2016,"46030128","4","46030128",3.9,10.8,"00010","46030670128","Population, 2016",1,1,726,...,...
2016,"4603072","3","Dufferin",2.5,5.1,"00000","4603072","Population, 2016",1,1,2435,...,...
2016,"46030060","4","46030060",2.6,4.1,"00000","46030720060","Population, 2016",1,1,555,...,...
2016,"46030067","4","46030067",2.9,0.0,"00000","46030720067","Population, 2016",1,1,488,...,...
2016,"46030070","4","46030070",3.0,10.5,"00011","46030720070","Population, 2016",1,1,676,...,...
2016,"46030122","4","46030122",1.8,4.8,"00000","46030720122","Population, 2016",1,1,716,...,...
2016,"4603074","3","Carman",6.2,7.8,"00000","4603074","Population, 2016",1,1,3164,...,...
2016,"46030061","4","46030061",3.3,10.1,"00011","46030740061","Population, 2016",1,1,429,...,...
2016,"46030062","4","46030062",4.3,10.5,"00011","46030740062","Population, 2016",1,1,467,...,...
2016,"46030063","4","46030063",3.7,7.3,"00000","46030740063","Population, 2016",1,1,454,...,...
2016,"46030064","4","46030064",5.9,7.0,"00000","46030740064","Population, 2016",1,1,544,...,...
2016,"46030065","4","46030065",4.8,7.5,"00000","46030740065","Population, 2016",1,1,549,...,...
2016,"46030066","4","46030066",11.8,5.5,"01100","46030740066","Population, 2016",1,1,721,...,...
2016,"4604","2","Division No. 4",8.5,6.0,"00000","4604","Population, 2016",1,1,9986,...,...
2016,"4604034","3","Pembina",8.3,4.3,"00000","4604034","Population, 2016",1,1,2347,...,...
2016,"46040036","4","46040036",4.2,9.5,"00001","46040340036","Population, 2016",1,1,454,...,...
2016,"46040037","4","46040037",6.4,1.8,"00000","46040340037","Population, 2016",1,1,830,...,...
2016,"46040038","4","46040038",2.9,2.9,"00000","46040340038","Population, 2016",1,1,536,...,...
2016,"46040039","4","46040039",20.2,5.5,"02101","46040340039","Population, 2016",1,1,527,...,...
2016,"4604040","3","Louise",9.4,4.2,"00000","4604040","Population, 2016",1,1,1918,...,...
2016,"46040040","4","46040040",21.2,5.8,"02000","46040400040","Population, 2016",1,1,513,...,...
2016,"46040041","4","46040041",8.0,4.5,"00000","46040400041","Population, 2016",1,1,627,...,...
2016,"46040042","4","46040042",3.6,5.3,"00000","46040400042","Population, 2016",1,1,389,...,...
2016,"46040043","4","46040043",1.4,2.4,"00000","46040400043","Population, 2016",1,1,389,...,...
2016,"4604052","3","Cartwright-Roblin",3.6,4.2,"00000","4604052","Population, 2016",1,1,1308,...,...
2016,"46040044","4","46040044",3.5,5.3,"00000","46040520044","Population, 2016",1,1,513,...,...
2016,"46040045","4","46040045",2.5,3.3,"00000","46040520045","Population, 2016",1,1,352,...,...
2016,"46040046","4","46040046",4.5,4.0,"00000","46040520046","Population, 2016",1,1,443,...,...
2016,"4604057","3","Argyle",11.5,11.3,"01010","4604057","Population, 2016",1,1,1025,...,...
2016,"46040028","4","46040028",6.9,10.0,"00010","46040570028","Population, 2016",1,1,417,...,...
2016,"46040029","4","46040029",14.6,12.4,"01011","46040570029","Population, 2016",1,1,608,...,...
2016,"4604064","3","Lorne",9.8,7.5,"00000","4604064","Population, 2016",1,1,3041,...,...
2016,"46040030","4","46040030",3.7,10.6,"00011","46040640030","Population, 2016",1,1,471,...,...
2016,"46040032","4","46040032",3.2,2.1,"00000","46040640032","Population, 2016",1,1,411,...,...
2016,"46040033","4","46040033",15.2,10.3,"01011","46040640033","Population, 2016",1,1,440,...,...
2016,"46040034","4","46040034",2.8,9.3,"00001","46040640034","Population, 2016",1,1,437,...,...
